time, length, x, y, value1, value2, value3		
282810,70,-89.670,87.120,453,1333,1116
282890,70,-89.640,87.170,452,1393,1131
282970,70,-89.610,87.220,454,1361,1137
283050,70,-89.575,87.270,457,1197,1067
283130,70,-89.545,87.325,459,1295,1118
283210,70,-89.510,87.375,457,1434,1172
283290,70,-89.475,87.430,455,2070,1443
283370,70,-89.440,87.475,454,2301,1600
283450,70,-89.415,87.525,455,2098,1529
283530,70,-89.380,87.580,458,1862,1424
283610,70,-89.350,87.630,458,1709,1364
283690,70,-89.315,87.680,457,1527,1260
283770,70,-89.295,87.730,456,1414,1190
283850,70,-89.260,87.780,454,1620,1286
283930,70,-89.230,87.830,454,1683,1321
284010,70,-89.195,87.885,459,1745,1347
284090,70,-89.165,87.935,460,1617,1276
284170,70,-89.130,87.985,459,1533,1250
284250,70,-89.105,88.040,456,1387,1170
284330,70,-89.070,88.085,455,1351,1147
284410,70,-89.040,88.135,455,1362,1162
284490,70,-89.000,88.190,459,1383,1192
284570,70,-88.970,88.235,459,1417,1228
284650,70,-88.935,88.285,458,1462,1248
284730,70,-88.905,88.340,457,1359,1183
284810,70,-88.880,88.385,455,1540,1276
284890,70,-88.840,88.440,457,1661,1348
284970,70,-88.810,88.495,459,1646,1327
285050,70,-88.775,88.545,459,1433,1238
285130,70,-88.745,88.595,456,1374,1165
285210,70,-88.710,88.650,456,1361,1153
285290,70,-88.690,88.695,458,1474,1198
285370,70,-88.655,88.745,461,1785,1332
285450,70,-88.625,88.800,463,1472,1218
285530,70,-88.595,88.850,460,1396,1186
285610,70,-88.565,88.905,462,1374,1179
285690,70,-88.530,88.955,458,1417,1192
285770,70,-88.495,89.005,457,1410,1199
285850,70,-88.460,89.055,459,1305,1118
285930,70,-88.435,89.105,460,1248,1083
286010,70,-88.400,89.155,462,1329,1131
286090,70,-88.365,89.205,461,1615,1256
286170,70,-88.330,89.250,458,1579,1257
286250,70,-88.300,89.300,459,1656,1319
286330,70,-88.270,89.360,460,1468,1222
286410,70,-88.245,89.410,460,1500,1192
286490,70,-88.210,89.460,464,1461,1201
286570,70,-88.180,89.510,462,1386,1160
286650,70,-88.145,89.565,460,1520,1216
286730,70,-88.115,89.610,459,1574,1263
286810,70,-88.080,89.660,460,1480,1226
286890,70,-88.055,89.710,463,1302,1111
286970,70,-88.020,89.765,463,1305,1120
287050,70,-87.990,89.820,461,1299,1129
287130,70,-87.955,89.870,462,1299,1126
287210,70,-87.920,89.920,460,1351,1150
287290,70,-87.885,89.970,462,1419,1186
287370,70,-87.860,90.020,463,1699,1314
287450,70,-87.825,90.070,464,1992,1482
287530,70,-87.800,90.120,463,1831,1426
287610,70,-87.765,90.170,461,1677,1352
287690,70,-87.735,90.225,461,1826,1420
287770,70,-87.700,90.275,462,1860,1439
287850,70,-87.675,90.325,464,1738,1391
287930,70,-87.640,90.375,464,1659,1357
288010,70,-87.610,90.425,464,1878,1472
288090,70,-87.575,90.470,462,1974,1502
288170,70,-87.545,90.525,462,1923,1470
288250,70,-87.510,90.575,463,1881,1466
288330,70,-87.485,90.620,464,1716,1374
288410,70,-87.445,90.680,465,1712,1374
288490,70,-87.415,90.735,463,1704,1338
288570,70,-87.380,90.780,463,1684,1344
288650,70,-87.350,90.830,463,1723,1387
288730,70,-87.315,90.880,463,1703,1384
288810,70,-87.295,90.930,465,1673,1357
288890,70,-87.260,90.985,465,1669,1338
288970,70,-87.230,91.030,465,1575,1290
289050,70,-87.195,91.085,464,1578,1272
289130,70,-87.160,91.140,464,1544,1230
289210,70,-87.130,91.190,464,1703,1321
289290,70,-87.100,91.240,466,1803,1387
289370,70,-87.065,91.285,466,1692,1327
289450,70,-87.035,91.335,466,1606,1278
289530,70,-87.000,91.390,465,1588,1256
289610,70,-86.965,91.435,464,1585,1205
289690,70,-86.930,91.485,464,1494,1187
289770,70,-86.900,91.545,467,1462,1162
289850,70,-86.875,91.595,466,1461,1135
289930,70,-86.840,91.645,466,1522,1182
290010,70,-86.815,91.695,466,1446,1128
290090,70,-86.780,91.745,466,1441,1126
290170,70,-86.750,91.795,465,1496,1165
290250,70,-86.720,91.845,467,1659,1239
290330,70,-86.690,91.895,467,1678,1242
290410,70,-86.655,91.945,467,1550,1195
290490,70,-86.625,92.000,465,1600,1221
290570,70,-86.590,92.055,466,1750,1289
291670,70,-86.515,91.985,350,747,539
291750,70,-86.540,91.940,470,1175,835
291830,70,-86.570,91.895,466,1312,927
291910,70,-86.610,91.845,464,1360,962
291990,70,-86.640,91.790,463,1265,922
292070,70,-86.675,91.745,462,1506,1085
292150,70,-86.705,91.690,462,1599,1165
292230,70,-86.740,91.635,463,1722,1268
292310,70,-86.765,91.585,463,1555,1226
292390,70,-86.800,91.535,461,1656,1309
292470,70,-86.830,91.485,461,1520,1265
292550,70,-86.865,91.435,461,1533,1292
292630,70,-86.890,91.385,461,1822,1441
292710,70,-86.920,91.335,463,2039,1556
292790,70,-86.950,91.285,463,2136,1617
292870,70,-86.980,91.235,462,1935,1545
292950,70,-87.015,91.180,460,1685,1440
293030,70,-87.045,91.130,461,1840,1516
293110,70,-87.085,91.080,461,1688,1478
293190,70,-87.110,91.030,463,1590,1400
293270,70,-87.145,90.980,463,1574,1391
293350,70,-87.175,90.930,462,1847,1518
293430,70,-87.210,90.880,461,1729,1475
293510,70,-87.240,90.830,461,1687,1491
293590,70,-87.275,90.770,461,1611,1434
293670,70,-87.300,90.725,462,1606,1438
293750,70,-87.335,90.675,462,1582,1417
293830,70,-87.365,90.620,461,1708,1491
293910,70,-87.400,90.575,462,1732,1491
293990,70,-87.425,90.525,461,1611,1421
294070,70,-87.460,90.470,463,1649,1452
294150,70,-87.485,90.425,463,1632,1423
294230,70,-87.520,90.365,462,1466,1331
294310,70,-87.555,90.315,463,1491,1335
294390,70,-87.590,90.265,461,1574,1397
294470,70,-87.625,90.215,463,1504,1366
294550,70,-87.660,90.165,462,1420,1309
294630,70,-87.690,90.115,463,1470,1326
294710,70,-87.725,90.065,463,1516,1365
294790,70,-87.750,90.015,462,1536,1375
294870,70,-87.785,89.965,461,1716,1488
294950,70,-87.815,89.915,461,1922,1613
295030,70,-87.850,89.860,463,1884,1600
295110,70,-87.870,89.810,465,1818,1558
295190,70,-87.905,89.755,464,1662,1451
295270,70,-87.935,89.710,463,1948,1555
295350,70,-87.970,89.660,463,1794,1514
295430,70,-88.005,89.610,464,1693,1470
295510,70,-88.040,89.560,463,1703,1465
295590,70,-88.070,89.510,464,1546,1388
295670,70,-88.105,89.455,466,1501,1350
295750,70,-88.130,89.400,464,1558,1371
295830,70,-88.165,89.350,463,1492,1327
295910,70,-88.195,89.300,465,1584,1360
295990,70,-88.230,89.255,465,1511,1301
296070,70,-88.260,89.205,465,1618,1374
296150,70,-88.290,89.150,468,1752,1428
296230,70,-88.320,89.100,466,1757,1412
296310,70,-88.355,89.050,464,1679,1403
296390,70,-88.380,88.995,464,1762,1437
296470,70,-88.415,88.945,465,1744,1446
296550,70,-88.440,88.895,467,1795,1486
296630,70,-88.485,88.845,467,1750,1462
296710,70,-88.515,88.795,466,1797,1479
296790,70,-88.545,88.745,465,1829,1479
296870,70,-88.575,88.695,465,1757,1438
296950,70,-88.610,88.645,467,1711,1400
297030,70,-88.640,88.590,469,1935,1493
297110,70,-88.675,88.535,470,2093,1575
297190,70,-88.705,88.490,468,2093,1586
297270,70,-88.735,88.440,465,2065,1589
297350,70,-88.765,88.385,465,1920,1511
297430,70,-88.795,88.340,468,1768,1436
297510,70,-88.825,88.290,470,1843,1486
297590,70,-88.860,88.235,470,1912,1513
297670,70,-88.885,88.185,470,1905,1508
297750,70,-88.920,88.135,468,2260,1646
297830,70,-88.950,88.080,470,2061,1572
297910,70,-88.985,88.025,473,1859,1454
297990,70,-89.020,87.975,471,1821,1443
298070,70,-89.050,87.925,475,1755,1413
298150,70,-89.085,87.875,472,1707,1389
298230,70,-89.110,87.825,469,1787,1410
298310,70,-89.145,87.780,471,1763,1370
298390,70,-89.175,87.730,470,1647,1315
298470,70,-89.210,87.675,473,1791,1420
298550,70,-89.240,87.630,473,1681,1357
298630,70,-89.270,87.580,473,1582,1298
298710,70,-89.305,87.520,470,1563,1283
298790,70,-89.340,87.480,471,1632,1312
298870,70,-89.370,87.425,473,1856,1398
298950,70,-89.405,87.370,474,1735,1379
299030,70,-89.430,87.320,476,1901,1447
299110,70,-89.460,87.270,472,1803,1398
299190,70,-89.490,87.220,471,1874,1422
299270,70,-89.525,87.170,473,1747,1364
299350,70,-89.560,87.120,473,1781,1375
299430,70,-89.595,87.070,476,2095,1488
299510,70,-89.625,87.015,477,2177,1527
299590,70,-89.660,86.965,475,1971,1444
299670,70,-89.685,86.910,474,1980,1443
299750,70,-89.720,86.860,473,1840,1387
299830,70,-89.750,86.810,474,1804,1354
299910,70,-89.785,86.760,476,1806,1352
299990,70,-89.815,86.710,479,1863,1354
300070,70,-89.845,86.660,477,1914,1369
300150,70,-89.875,86.610,474,2236,1504
300230,70,-89.910,86.560,475,2066,1434
300310,70,-89.940,86.510,476,1682,1225
300390,70,-89.975,86.455,479,1533,1118
300470,70,-90.000,86.400,480,1521,1096
300550,70,-90.035,86.355,481,1514,1080
300630,70,-90.060,86.305,474,1507,1070
300710,70,-90.095,86.250,474,1609,1114
300790,70,-90.125,86.205,476,1676,1162
300870,70,-90.155,86.155,478,1647,1155
300950,70,-90.190,86.100,479,1559,1115
301030,70,-90.225,86.050,479,1753,1204
301110,70,-90.255,86.005,475,1647,1155
301190,70,-90.295,85.955,477,1734,1222
301270,70,-90.325,85.900,478,1753,1216
301350,70,-90.360,85.850,479,1796,1239
301430,70,-90.385,85.795,480,1774,1231
301510,70,-90.420,85.745,479,1779,1228
301590,70,-90.450,85.695,477,2065,1335
301670,70,-90.485,85.645,476,1747,1226
301750,70,-90.515,85.595,479,1463,1090
301830,70,-90.550,85.540,480,1343,1011
301910,70,-90.575,85.495,482,1456,1081
301990,70,-90.610,85.445,481,1512,1104
302070,70,-90.635,85.390,478,1659,1177
302150,70,-90.670,85.340,479,1702,1217
302230,70,-90.695,85.285,480,1700,1252
302310,70,-90.730,85.235,483,1532,1164
302390,70,-90.765,85.190,484,1660,1213
302470,70,-90.800,85.140,481,1732,1259
302550,70,-90.830,85.085,480,1490,1144
302630,70,-90.865,85.040,478,1500,1165
302710,70,-90.895,84.985,480,1476,1171
302790,70,-90.920,84.930,483,1451,1143
302870,70,-90.955,84.880,483,1487,1172
302950,70,-90.985,84.830,481,1654,1246
303030,70,-91.020,84.780,480,1696,1247
303110,70,-91.050,84.730,480,1980,1382
303190,70,-91.080,84.680,482,1909,1387
303270,70,-91.110,84.630,483,1870,1390
303350,70,-91.150,84.580,482,1927,1411
303430,70,-91.180,84.525,481,1824,1389
303510,70,-91.210,84.475,479,1787,1373
303590,70,-91.235,84.425,478,1600,1304
303670,70,-91.270,84.375,480,2027,1466
303750,70,-91.305,84.320,483,1754,1350
303830,70,-91.340,84.275,482,1632,1313
303910,70,-91.370,84.225,482,1570,1298
303990,70,-91.405,84.170,479,1446,1214
304070,70,-91.430,84.125,481,1358,1151
304150,70,-91.465,84.075,480,1385,1191
304230,70,-91.495,84.020,483,1389,1210
304310,70,-91.530,83.970,481,1408,1222
304390,70,-91.555,83.915,480,1408,1215
304470,70,-91.590,83.865,478,1615,1330
304550,70,-91.620,83.815,477,1562,1277
304630,70,-91.655,83.765,478,1478,1217
304710,70,-91.685,83.715,483,1587,1287
304790,70,-91.720,83.665,479,1581,1281
304870,70,-91.745,83.615,481,1467,1203
304950,70,-91.780,83.565,478,1359,1129
306050,70,-91.720,83.480,350,695,575
306130,70,-91.690,83.525,480,1146,868
306210,70,-91.660,83.580,482,1381,1039
306290,70,-91.625,83.625,479,1380,1063
306370,70,-91.595,83.680,480,1390,1099
306450,70,-91.565,83.735,479,1407,1146
306530,70,-91.535,83.780,479,1328,1104
306610,70,-91.500,83.835,480,1274,1091
306690,70,-91.470,83.890,481,1176,1040
306770,70,-91.435,83.935,481,1285,1123
306850,70,-91.410,83.985,480,1211,1084
306930,70,-91.375,84.040,477,1138,1038
307010,70,-91.340,84.085,478,1106,1019
307090,70,-91.310,84.135,479,1232,1095
307170,70,-91.280,84.190,482,1274,1129
307250,70,-91.250,84.240,481,1343,1187
307330,70,-91.215,84.295,478,1297,1160
307410,70,-91.185,84.345,479,1300,1183
307490,70,-91.150,84.390,477,1330,1210
307570,70,-91.120,84.445,479,1381,1214
307650,70,-91.090,84.495,482,1268,1157
307730,70,-91.060,84.545,483,1345,1198
307810,70,-91.025,84.595,479,1409,1262
307890,70,-90.995,84.650,478,1373,1237
307970,70,-90.960,84.695,478,1312,1204
308050,70,-90.935,84.750,481,1387,1256
308130,70,-90.900,84.805,481,1473,1308
308210,70,-90.870,84.850,481,1343,1225
308290,70,-90.835,84.900,478,1226,1155
308370,70,-90.800,84.955,477,1226,1167
308450,70,-90.765,85.005,478,1418,1277
308530,70,-90.745,85.060,481,1269,1188
308610,70,-90.710,85.105,483,1228,1165
308690,70,-90.680,85.155,483,1070,1045
308770,70,-90.645,85.210,480,1114,1057
308850,70,-90.615,85.255,478,1217,1122
308930,70,-90.580,85.305,478,1261,1161
309010,70,-90.555,85.360,481,1405,1251
309090,70,-90.520,85.405,480,1406,1235
309170,70,-90.490,85.460,481,1352,1211
309250,70,-90.455,85.510,478,1362,1218
309330,70,-90.420,85.555,477,1437,1280
309410,70,-90.385,85.615,479,1448,1252
309490,70,-90.360,85.665,481,1250,1144
309570,70,-90.325,85.710,480,1224,1121
309650,70,-90.295,85.765,482,1601,1285
309730,70,-90.260,85.820,481,1445,1208
309810,70,-90.225,85.860,478,1271,1120
309890,70,-90.190,85.915,478,1228,1081
309970,70,-90.165,85.970,479,1452,1213
310050,70,-90.130,86.015,483,1524,1244
310130,70,-90.105,86.070,482,1533,1227
310210,70,-90.070,86.125,480,1278,1069
310290,70,-90.045,86.175,478,1234,1049
310370,70,-90.010,86.225,477,1315,1058
310450,70,-89.980,86.275,481,1432,1122
310530,70,-89.945,86.325,482,1214,1001
310610,70,-89.915,86.375,481,1092,935
310690,70,-89.880,86.425,481,1230,1001
310770,70,-89.855,86.475,479,1255,998
310850,70,-89.820,86.530,480,1276,1014
310930,70,-89.790,86.575,481,1080,903
311010,70,-89.755,86.630,482,1049,878
311090,70,-89.725,86.685,482,1071,901
311170,70,-89.690,86.735,480,1171,958
311250,70,-89.655,86.785,478,1119,944
311330,70,-89.625,86.835,477,1402,1084
311410,70,-89.595,86.880,480,1434,1140
311490,70,-89.560,86.930,481,1332,1077
311570,70,-89.530,86.985,480,1405,1126
311650,70,-89.495,87.030,479,1399,1132
311730,70,-89.470,87.085,478,1282,1061
311810,70,-89.435,87.135,478,1266,1066
311890,70,-89.405,87.180,479,1295,1084
311970,70,-89.370,87.240,480,1635,1256
312050,70,-89.340,87.290,480,1526,1215
312130,70,-89.315,87.340,478,1606,1262
312210,70,-89.280,87.390,476,1798,1352
312290,70,-89.250,87.445,477,1855,1405
312370,70,-89.215,87.490,478,1765,1362
312450,70,-89.185,87.540,480,1559,1264
312530,70,-89.150,87.595,479,1454,1219
312610,70,-89.125,87.645,478,1671,1335
312690,70,-89.090,87.695,477,1686,1383
312770,70,-89.055,87.745,476,1646,1335
312850,70,-89.020,87.800,477,1503,1269
312930,70,-88.990,87.850,479,1462,1252
313010,70,-88.955,87.900,480,1487,1262
313090,70,-88.925,87.950,476,1560,1314
313170,70,-88.895,88.000,474,1662,1373
313250,70,-88.870,88.050,474,1605,1329
313330,70,-88.835,88.100,477,1595,1339
313410,70,-88.805,88.150,479,1611,1346
313490,70,-88.770,88.200,479,1629,1352
313570,70,-88.745,88.250,475,1766,1404
313650,70,-88.710,88.305,474,1714,1373
313730,70,-88.680,88.360,475,1547,1310
313810,70,-88.645,88.405,477,1556,1308
313890,70,-88.615,88.455,477,1709,1377
313970,70,-88.580,88.510,478,1648,1322
314050,70,-88.555,88.555,475,1550,1282
314130,70,-88.515,88.605,473,1388,1196
314210,70,-88.485,88.660,475,1331,1171
314290,70,-88.450,88.710,474,1398,1197
314370,70,-88.420,88.760,477,1849,1403
314450,70,-88.385,88.810,476,1680,1319
314530,70,-88.360,88.865,474,1516,1252
314610,70,-88.325,88.920,471,1515,1262
314690,70,-88.300,88.965,471,1490,1269
314770,70,-88.265,89.015,472,1445,1246
314850,70,-88.235,89.070,473,1561,1290
314930,70,-88.200,89.115,473,1492,1266
315010,70,-88.170,89.165,471,1462,1229
315090,70,-88.135,89.220,471,1464,1247
315170,70,-88.110,89.270,470,1931,1462
315250,70,-88.070,89.325,472,1849,1412
315330,70,-88.040,89.375,473,1693,1342
315410,70,-88.005,89.425,473,1783,1382
315490,70,-87.975,89.475,471,1701,1351
315570,70,-87.940,89.520,469,1496,1233
315650,70,-87.915,89.575,470,1449,1203
315730,70,-87.880,89.625,471,1503,1230
315810,70,-87.850,89.680,473,1646,1281
315890,70,-87.815,89.735,473,1507,1199
315970,70,-87.785,89.780,470,1574,1246
316050,70,-87.750,89.830,470,1624,1258
316130,70,-87.725,89.885,469,1549,1214
316210,70,-87.690,89.925,470,1677,1290
316290,70,-87.660,89.980,469,1697,1262
316370,70,-87.625,90.035,470,1690,1275
316450,70,-87.590,90.080,469,1794,1304
316530,70,-87.555,90.135,469,1699,1257
316610,70,-87.525,90.190,468,1659,1250
316690,70,-87.495,90.240,470,1543,1185
316770,70,-87.470,90.290,470,1467,1139
316850,70,-87.435,90.335,470,1501,1122
316930,70,-87.405,90.385,470,1636,1186
317010,70,-87.370,90.440,468,1521,1126
317090,70,-87.345,90.485,469,1347,1019
317170,70,-87.315,90.535,469,1339,1015
317250,70,-87.280,90.590,469,1335,1010
317330,70,-87.250,90.645,470,1383,1037
317410,70,-87.215,90.695,468,1359,1018
317490,70,-87.190,90.745,467,1273,974
317570,70,-87.145,90.795,468,1251,967
317650,70,-87.120,90.845,468,1286,997
317730,70,-87.085,90.895,469,1333,1010
317810,70,-87.055,90.945,469,1313,965
317890,70,-87.020,91.000,468,1379,1010
317970,70,-87.000,91.055,466,1331,993
318050,70,-86.965,91.100,466,1377,1008
318130,70,-86.935,91.150,467,1334,994
318210,70,-86.900,91.200,468,1354,1010
318290,70,-86.870,91.255,467,1308,976
318370,70,-86.835,91.300,466,1311,975
318450,70,-86.810,91.350,466,1210,912
318530,70,-86.775,91.405,466,1256,961
318610,70,-86.745,91.455,466,1274,961
318690,70,-86.710,91.510,467,1147,878
318770,70,-86.675,91.555,468,1180,911
318850,70,-86.640,91.605,468,1131,896
318930,70,-86.610,91.660,466,1203,924
319010,70,-86.575,91.705,466,1236,965
319090,70,-86.545,91.760,467,1272,983
319170,70,-86.510,91.810,466,1230,983
319250,70,-86.485,91.855,466,1245,961
319330,70,-86.450,91.915,468,1223,934
320430,70,-86.380,91.845,343,489,403
320510,70,-86.410,91.805,466,900,684
320590,70,-86.435,91.760,468,1074,824
320670,70,-86.470,91.705,469,1113,863
320750,70,-86.500,91.655,468,1101,872
320830,70,-86.535,91.600,468,1023,845
320910,70,-86.565,91.550,468,1031,871
320990,70,-86.590,91.500,470,1062,884
321070,70,-86.620,91.450,469,943,831
321150,70,-86.655,91.400,471,988,859
321230,70,-86.685,91.350,471,1175,986
321310,70,-86.720,91.295,469,1127,990
321390,70,-86.755,91.250,469,1256,1075
321470,70,-86.790,91.200,470,1179,1043
321550,70,-86.815,91.145,470,1203,1063
321630,70,-86.850,91.095,471,1185,1064
321710,70,-86.880,91.045,470,1190,1074
321790,70,-86.915,90.990,469,1328,1144
321870,70,-86.945,90.945,470,1458,1207
321950,70,-86.980,90.895,469,1639,1302
322030,70,-87.005,90.840,471,1477,1241
322110,70,-87.040,90.790,469,1405,1208
322190,70,-87.075,90.745,469,1399,1209
322270,70,-87.105,90.690,469,1606,1327
322350,70,-87.135,90.635,470,1473,1269
322430,70,-87.170,90.590,470,1542,1284
322510,70,-87.195,90.540,470,1435,1217
322590,70,-87.230,90.485,471,1501,1245
322670,70,-87.265,90.435,469,1640,1291
322750,70,-87.300,90.385,469,2167,1490
322830,70,-87.330,90.335,468,2458,1666
322910,70,-87.365,90.280,468,2391,1682
322990,70,-87.390,90.225,471,2060,1582
323070,70,-87.420,90.180,471,1848,1474
323150,70,-87.455,90.130,470,1709,1398
323230,70,-87.485,90.075,468,1749,1440
323310,70,-87.520,90.030,468,1895,1484
323390,70,-87.550,89.980,468,1978,1532
323470,70,-87.575,89.930,471,1772,1455
323550,70,-87.605,89.880,469,1803,1452
323630,70,-87.640,89.825,470,1899,1494
323710,70,-87.670,89.770,468,1978,1522
323790,70,-87.710,89.725,468,1886,1482
323870,70,-87.740,89.670,467,1883,1521
323950,70,-87.770,89.620,470,1879,1525
324030,70,-87.800,89.575,470,1937,1522
324110,70,-87.835,89.525,470,1854,1490
324190,70,-87.865,89.470,467,2087,1614
324270,70,-87.900,89.425,467,1858,1517
324350,70,-87.930,89.370,468,1605,1378
324430,70,-87.960,89.315,470,1578,1347
324510,70,-87.990,89.265,469,1484,1304
324590,70,-88.025,89.215,468,1489,1274
324670,70,-88.050,89.165,466,1610,1353
324750,70,-88.085,89.115,466,1719,1411
324830,70,-88.110,89.065,467,1784,1452
324910,70,-88.145,89.015,466,1798,1458
324990,70,-88.180,88.960,469,1693,1419
325070,70,-88.215,88.910,468,1928,1452
